observation_id,task_id,task_version,category,workload,tags,font_id,font_family,font_size_px,margin_px,line_gap_px,width,height,patch_columns,patch_rows,patches,estimated_image_tokens,image_sha256,font_sha256,model,attempts,thread_id,latency_ms,returncode,infrastructure_failure,passed,score,response,expected_json,usage_json,instruction_sha256,payload_sha256,completed_at
reading_081:atkinson-hyperlegible:8px:d8c3ee3c01e3,reading_081,1,reading_fact,noncoding,reading_comprehension;synthetic;fact;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,8,1,1,128,185,4,6,24,28.799999999999997,d8c3ee3c01e3cd492e749c566755a91c7e5c0a2b9f2fc7a4c9c969eb89cd01a4,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06ff1-a60a-7693-8016-501828690fc4,14644,0,,True,1.0,Crimson,"""crimson""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 24064, ""input_tokens"": 26070, ""output_tokens"": 378, ""reasoning_output_tokens"": 305}",61e041b3f6482d39fa60d3cdcb32e6acaca22c64f2b7f1495e7a2fadf66a2110,303001d3d09ddadd491782e56c8b779845b30e10a7ce2127381bc4e3fceaebe4,2026-09-05T05:01:57.142446+00:00
reading_082:atkinson-hyperlegible:8px:72016ff27d58,reading_082,1,reading_date,noncoding,reading_comprehension;synthetic;date;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,8,1,1,96,281,3,9,27,32.4,72016ff27d588351580f661d1ee879c7419eeb82955e949a81506d0d6b4aadb3,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06ff1-b29e-7ba3-ac8f-7e6cbbf5b211,10482,0,,False,0.0,May 7,"""May 5""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 24064, ""input_tokens"": 26108, ""output_tokens"": 340, ""reasoning_output_tokens"": 266}",123e2a2a0e7fda7eae7b40750d8d58eccc133128fa07756b3538d87ab9390443,aab980eaa2b3631094970719aee932af64eac6044681e7143bc6c3715911575d,2026-09-05T05:01:56.168242+00:00
reading_083:atkinson-hyperlegible:8px:4399d3d4cc69,reading_083,1,reading_quantity,noncoding,reading_comprehension;synthetic;quantity;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,8,1,1,96,281,3,9,27,32.4,4399d3d4cc698202853c852675efdb09d74617779639f91d9e9ef5a72cf0430d,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06ff1-dbb3-7471-84a6-812d44cfe073,9504,0,,False,0.0,27,"""75""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 24064, ""input_tokens"": 26091, ""output_tokens"": 247, ""reasoning_output_tokens"": 175}",b8ea7d4baec62017cf1520cfab98279efd529827c49a5de46600254722e8ec6c,eaa05cee0549b443fe3c07a996ed52ef755cbb50d8c703fdfdb8d7f6d4387983,2026-09-05T05:02:05.673157+00:00
reading_084:atkinson-hyperlegible:8px:526b70d9c6c4,reading_084,1,reading_cause,noncoding,reading_comprehension;synthetic;cause;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,8,1,1,128,185,4,6,24,28.799999999999997,526b70d9c6c4618d2be2299114fb6b1b560997ed147962d9374175e48c82ce8c,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06ff1-df39-7791-97cf-b8c32fab6957,20034,0,,False,0.0,Because a power issue was scheduled.,"""a power inspection was scheduled""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 33024, ""input_tokens"": 39623, ""output_tokens"": 767, ""reasoning_output_tokens"": 606}",c1accb225164bed320817fd35604997956f43e8dba98d2857c4ae4906de4f900,92f3feafd9955f9f82d6828885d36b261c234e7bf8f398897d2701a0fd657d57,2026-09-05T05:02:16.984613+00:00
reading_085:atkinson-hyperlegible:8px:e7ee4a77a951,reading_085,1,reading_location,noncoding,reading_comprehension;synthetic;location;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,8,1,1,159,153,5,5,25,30.0,e7ee4a77a9513283b0720700e136fe82672801bc6f2bea9c117ef4a1349026ad,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06ff1-e077-7d03-b423-cc68409b28c2,18069,0,,False,0.0,The west depot,"""west depot""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 36096, ""input_tokens"": 39493, ""output_tokens"": 585, ""reasoning_output_tokens"": 435}",e19656e3371f80df2e1036d7b2551d6f4f51033e1ab6c50269ca4ac6255af364,580eb7ed814e463d1b1b04729ba6fc8936fa341570a21c2d0555de02009196bc,2026-09-05T05:02:15.213238+00:00
reading_086:atkinson-hyperlegible:8px:099fe6f6558f,reading_086,1,reading_fact,noncoding,reading_comprehension;synthetic;fact;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,8,1,1,159,153,5,5,25,30.0,099fe6f6558fcc076bb28d537e551442322986ff4519208b9bcbeac47062c971,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06ff1-f58b-7d31-8cd5-8c79a6ea9890,13638,0,,False,0.0,amber,"""bronze""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 24064, ""input_tokens"": 26084, ""output_tokens"": 506, ""reasoning_output_tokens"": 434}",4a44b497348d8fe09994d028c3ba02a2b664d508950f1a340120f1a59a66f255,2cc4647c9a37ebbcc558802e8b4ac54ef864b0c98d1f091768c4e699a90e6579,2026-09-05T05:02:16.460075+00:00
reading_087:atkinson-hyperlegible:8px:5e9248f188a3,reading_087,1,reading_date,noncoding,reading_comprehension;synthetic;date;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,8,1,1,127,185,4,6,24,28.799999999999997,5e9248f188a3f2f19e54e22030873a63b889da7a1295c51cd7967efc0037e9f0,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06ff2-00e8-7991-a4c2-3c935104bda9,11510,0,,True,1.0,May 14,"""May 14""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 23040, ""input_tokens"": 26144, ""output_tokens"": 387, ""reasoning_output_tokens"": 313}",db42dd035a5321f3c5ddedc6aa3a928cf8811c4652e5fff645fc24872d233ecf,b52fe7a069007a2ccb9432c4196c97c324d7ce59e2240f53908238073ab48545,2026-09-05T05:02:17.184349+00:00
reading_088:atkinson-hyperlegible:8px:c82f5ec0cf86,reading_088,1,reading_quantity,noncoding,reading_comprehension;synthetic;quantity;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,8,1,1,96,281,3,9,27,32.4,c82f5ec0cf864584545ecfd96bfc2c2c73d2a3fadf9d87810fcf78338de51d01,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06ff2-25ea-7552-b0ac-fe9ddd24e94c,4796,0,,False,0.0,7,"""77""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12957, ""output_tokens"": 67, ""reasoning_output_tokens"": 60}",0534913fb9b8aa9ea420b5433b842cfa5fb92613cab09e8b066f474cb070ba28,f746b4f4307091d3e67f438bd07610754d9e16b9160407659cd14bc7239f2cc6,2026-09-05T05:02:20.010301+00:00
reading_089:atkinson-hyperlegible:8px:f57b33622611,reading_089,1,reading_cause,noncoding,reading_comprehension;synthetic;cause;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,8,1,1,285,89,9,3,27,32.4,f57b3362261147805897171125a91f6f736eac48c7ddb047da5abd87cfb161f5,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06ff2-2aa1-7a71-845b-ebcf33680bc4,8107,0,,False,0.0,Because the replacement key would not arrive in time.,"""the replacement key had not arrived""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12955, ""output_tokens"": 75, ""reasoning_output_tokens"": 59}",9d9d9e705f81fb369b676a12d2e019ec95f19d91e00d850bb529ddd324ddf7f7,5f4db611b738a4254bad9868f2b2a293f46ab30173dd0ed63146b41bcede514a,2026-09-05T05:02:24.568336+00:00
reading_090:atkinson-hyperlegible:8px:c044f6b23adb,reading_090,1,reading_location,noncoding,reading_comprehension;synthetic;location;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,8,1,1,287,89,9,3,27,32.4,c044f6b23adbff57a551c28fe828a131f5d0f3d86213859198e5d78d3c662c61,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06ff2-2df5-7aa2-a33d-6e382d6529b9,5231,0,,False,0.0,The field station,"""field station""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12954, ""output_tokens"": 66, ""reasoning_output_tokens"": 57}",6c8ca6fd3668f66ed845ebc666f52c596d39141ca759cf91295590b289801f54,c59fdfe28376be3f7f4764babb112017ee578341f06e546457dfd62e1d0b6861,2026-09-05T05:02:22.220127+00:00
reading_091:atkinson-hyperlegible:8px:db8972d2e058,reading_091,1,reading_fact,noncoding,reading_comprehension;synthetic;fact;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,8,1,1,96,281,3,9,27,32.4,db8972d2e058eb8059d4c5580b42a50ae9dc43920ecf3c6e388f817b49fdcd0b,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06ff2-2f3e-7002-b9dd-df00a836cc0c,9682,0,,True,1.0,teal,"""teal""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 24064, ""input_tokens"": 26093, ""output_tokens"": 210, ""reasoning_output_tokens"": 137}",4d17b976359e983e29e3d5d90bc086abce93a31f8cbf685e2ab0a1adb6223c6f,09005a48f22781d8d77ed983cadb7b886266a954c58e47e2988256ab4023d4b8,2026-09-05T05:02:26.866949+00:00
reading_092:atkinson-hyperlegible:8px:89565bbf3d91,reading_092,1,reading_date,noncoding,reading_comprehension;synthetic;date;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,8,1,1,159,153,5,5,25,30.0,89565bbf3d91e49ad744f6b0b6bdd49f644fc284a03315d494512f8bd6e39575,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06ff2-38b4-7822-bcea-aa54dde9cbb6,10194,0,,False,0.0,January 16,"""January 10""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 23040, ""input_tokens"": 26095, ""output_tokens"": 301, ""reasoning_output_tokens"": 227}",5664d3d97a07d1dcc7d70ce6b2e423924459b65981ac30cb177423b9321c2013,39bf2af0d10f9cce9f28a5d0ce4ef2f198902573fa42e3936fc86952ad675543,2026-09-05T05:02:30.204956+00:00
reading_093:atkinson-hyperlegible:8px:10e9005e01b2,reading_093,1,reading_quantity,noncoding,reading_comprehension;synthetic;quantity;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,8,1,1,416,57,13,2,26,31.2,10e9005e01b2c6550ef925eaa2705a7ce717841d5bfcfaea025846f24e876487,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06ff2-415f-7543-b218-2f80aefc365b,9102,0,,False,0.0,35 packages,"""35""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 23040, ""input_tokens"": 26088, ""output_tokens"": 216, ""reasoning_output_tokens"": 143}",e813d1dd6bce4f0cfafd3036913534556f9036f6d4b7dc45c0e49515a25d48cb,e1e5b7f08cd94227f7d36c2990a01d3111b0566a970ef5d827bc29b964e66689,2026-09-05T05:02:31.322960+00:00
reading_094:atkinson-hyperlegible:8px:7515f09c23d8,reading_094,1,reading_cause,noncoding,reading_comprehension;synthetic;cause;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,8,1,1,287,89,9,3,27,32.4,7515f09c23d86a597224791d826bf800b48cfec02ed552ae7e05499ca9e3267d,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06ff2-4a83-7c50-8c33-89ea83b1a954,10179,0,,False,0.0,Because the network maintenance window was extended.,"""the network maintenance window was extended""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 24064, ""input_tokens"": 26125, ""output_tokens"": 302, ""reasoning_output_tokens"": 223}",abccffb9e9ecdf7b9a8e7cc0aaeebc744cad6256103836ca8b25123389eb2ee3,8e5aee46a25d07acad262349eda530e7db436030a545fc5b3ab395c038269bf1,2026-09-05T05:02:34.748401+00:00
reading_095:atkinson-hyperlegible:8px:8ad138562448,reading_095,1,reading_location,noncoding,reading_comprehension;synthetic;location;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,8,1,1,96,281,3,9,27,32.4,8ad13856244846f9a3c512f991bd136f6e8eb96d9c2e2a516afe0d7626468628,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06ff2-53c8-7882-a9ec-e03a2aa83a9b,14717,0,,False,0.0,The river lab,"""river lab""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 36096, ""input_tokens"": 39396, ""output_tokens"": 426, ""reasoning_output_tokens"": 250}",f7db377f598b0a2bcb9ebd30c9afc51683bb03c394902c53bafd45bac287a215,d78eabd7ac6334d063922f909baee50f1ad111620d82bac38946841ad5db4cea,2026-09-05T05:02:41.586021+00:00
reading_096:atkinson-hyperlegible:8px:817c4dee66e1,reading_096,1,reading_fact,noncoding,reading_comprehension;synthetic;fact;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,8,1,1,414,57,13,2,26,31.2,817c4dee66e15970af86c8647cd8c86764dba9e8ce2f4a21234d0243f77d0b32,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06ff2-6095-7d03-b030-47d078294fe2,9041,0,,True,1.0,scarlet,"""scarlet""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 23040, ""input_tokens"": 26083, ""output_tokens"": 259, ""reasoning_output_tokens"": 186}",2b1e8c43d6f5242f7f0f4389f392feec2e6a1d5dedb4d224368a71e9616e32d8,ee5a147be9f6e25d07445b2038961885f48474b3987a47038bbfaf8f77535297,2026-09-05T05:02:39.246443+00:00
reading_097:atkinson-hyperlegible:8px:e42a0029a196,reading_097,1,reading_date,noncoding,reading_comprehension;synthetic;date;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,8,1,1,96,273,3,9,27,32.4,e42a0029a196f69ce16d105a7df943a0a3fcf388ec69e5fbf3dc73a0ed7acbda,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06ff2-6512-7520-b320-c06fe182cf27,14272,0,,True,1.0,March 12,"""March 12""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 24064, ""input_tokens"": 26088, ""output_tokens"": 290, ""reasoning_output_tokens"": 216}",cf6bdeea8006551968a13379ce31c7d508ac2593d39ad61a9f59b88c788bd30b,5f64b085439f2313173dce925b428810dba71e859a9d599a853b8873c1ef5b87,2026-09-05T05:02:45.595707+00:00
reading_098:atkinson-hyperlegible:8px:5821a3af0fac,reading_098,1,reading_quantity,noncoding,reading_comprehension;synthetic;quantity;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,8,1,1,126,185,4,6,24,28.799999999999997,5821a3af0faceabfb7480828b0706e164313c6f53221e0ada2aab3f8e1ad31b5,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06ff2-728c-7a32-8abb-ab9c0dda7324,7730,0,,False,0.0,86 kits,"""86""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 24064, ""input_tokens"": 26083, ""output_tokens"": 158, ""reasoning_output_tokens"": 85}",ec44400889ac64c1a032fa01ff33ccb5440d88144b9ff3856b3878eb985507fc,985d5492efc42e15bc5179671cf56cef191215fd066ab40a75734b20022de284,2026-09-05T05:02:42.479921+00:00
reading_099:atkinson-hyperlegible:8px:9a810240315c,reading_099,1,reading_cause,noncoding,reading_comprehension;synthetic;cause;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,8,1,1,160,153,5,5,25,30.0,9a810240315cea3cd54766c2104d8815eddcd2a8d1bda2c875b807b3967de0e3,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06ff2-83b0-7f82-9a87-829dc01dd469,17965,0,,False,0.0,Because a supplier’s change request needed review.,"""a supplier changed the pickup time""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 35072, ""input_tokens"": 39549, ""output_tokens"": 674, ""reasoning_output_tokens"": 515}",ad00fb3e817f10939bb55e260a88dbf012124287c254b0c479cbbba818f5b801,ca7fa11ef2caa555150255be40340311ceecff4b67cbb45de4c1314294fb57fe,2026-09-05T05:02:57.212244+00:00
reading_100:atkinson-hyperlegible:8px:a1fa26bddae6,reading_100,1,reading_location,noncoding,reading_comprehension;synthetic;location;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,8,1,1,414,57,13,2,26,31.2,a1fa26bddae652556d5e3429fc1ea36c38a7473baa96ff41a4f543906d20163a,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06ff2-8d41-78d3-9993-b8ed192148f1,18013,0,,False,0.0,the old steel vault,"""field station""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 36096, ""input_tokens"": 39661, ""output_tokens"": 682, ""reasoning_output_tokens"": 489}",015009b2d27b1dce3c5782c46218692729cb684dad1ff7163f25d5e19ba2ea34,39abfe1786205f83038be1e1dee1bae6fa8d8a17f18544c33e765e46d5e51a70,2026-09-05T05:02:59.600771+00:00
reading_101:atkinson-hyperlegible:8px:944a8dd46833,reading_101,1,reading_fact,noncoding,reading_comprehension;synthetic;fact;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,8,1,1,288,89,9,3,27,32.4,944a8dd4683301f30f091a977bcfb49d2767006b5fbc87a0a09a03702f6f4f2a,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06ff2-9099-7671-a4ec-64e708fe4cda,5139,0,,True,1.0,ivory,"""ivory""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12953, ""output_tokens"": 99, ""reasoning_output_tokens"": 91}",18fc5a5c651d6c5838edb132109e43f915095b1b3f98394cdf8563333856d0ea,12ba3dc03dca5b6ebdfd7a9740942c0762a90ac46ba034b7637752707069801c,2026-09-05T05:02:47.619750+00:00
reading_102:atkinson-hyperlegible:8px:5657b3df92ff,reading_102,1,reading_date,noncoding,reading_comprehension;synthetic;date;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,8,1,1,159,153,5,5,25,30.0,5657b3df92ffb3bd89d0a7c40d5378eefca2913675c8011a54420e63ceb5ae2f,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06ff2-9cae-7603-b3bd-d8fb451170e1,9834,0,,True,1.0,June 9,"""June 9""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 24064, ""input_tokens"": 26078, ""output_tokens"": 270, ""reasoning_output_tokens"": 196}",9e2bd2453c4b802f30eca3fe89a7f41219bf6e0bafffbf4ab5693273e831c1cd,f1e3d90fcf16ab0413e323750894ff48740137daeeebb9dc8458e1a982dc4e07,2026-09-05T05:02:55.430663+00:00
reading_103:atkinson-hyperlegible:8px:9c70c42b526a,reading_103,1,reading_quantity,noncoding,reading_comprehension;synthetic;quantity;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,8,1,1,284,89,9,3,27,32.4,9c70c42b526ac1100cc76ec70a9feb7441ddabcb77fc6ec803367ade32f09978,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06ff2-a4a0-75d0-be15-f42ff2dff74e,10197,0,,True,1.0,48,"""48""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 20992, ""input_tokens"": 26087, ""output_tokens"": 288, ""reasoning_output_tokens"": 216}",e3a54d20207a20bc5e13a34951c4f445ea2d31f7a2c90f7f2c212fda866754cd,4d89d85e9196fff4b7266024cd7b159b90c5a9667c42722a9e37755bbbe4217f,2026-09-05T05:02:57.820238+00:00
reading_104:atkinson-hyperlegible:8px:e66657d499fe,reading_104,1,reading_cause,noncoding,reading_comprehension;synthetic;cause;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,8,1,1,95,281,3,9,27,32.4,e66657d499fe2c4d9045a22c89807bf3d1c489c41608ba8c6e686391186c34df,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06ff2-c310-7130-8c75-ee9f637d4fc0,21092,0,,False,0.0,Because a power outage disrupted the handoff.,"""a power inspection was scheduled""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 36096, ""input_tokens"": 39754, ""output_tokens"": 850, ""reasoning_output_tokens"": 696}",07db501670abcab5c9a67bbe32a25bf69e16c1a69e787503d4a673f611d0e7a8,e7466e15e5ae33aa34491843c43788579cf7a9a5311f3272e5c35ab7ffe8d4dd,2026-09-05T05:03:16.524129+00:00
reading_105:atkinson-hyperlegible:8px:b210b5bf215d,reading_105,1,reading_location,noncoding,reading_comprehension;synthetic;location;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,8,1,1,96,281,3,9,27,32.4,b210b5bf215d1041df7c66037216ac8f6f95ddc8c837b4018b4c64f7f9081ec9,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06ff2-ca3a-7652-a320-91d51fd3a2c4,5279,0,,False,0.0,The central office,"""central office""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 11008, ""input_tokens"": 12954, ""output_tokens"": 90, ""reasoning_output_tokens"": 81}",bc460924cd4c8837ba435adbccf8dd7c6de5b7d3237c6bc7be28afa9c35e521d,431d5e79a45c59613c90fb928b23716805227caa1b832004d73fd34f0644d285,2026-09-05T05:03:02.493047+00:00
reading_106:atkinson-hyperlegible:8px:2c8d37f576d3,reading_106,1,reading_fact,noncoding,reading_comprehension;synthetic;fact;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,8,1,1,192,121,6,4,24,28.799999999999997,2c8d37f576d34c3098751a40e5b58acd19445c1e3fc15b9296ade29f0bf3be6b,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06ff2-cc9b-7c92-9f15-340ba5eaece8,15600,0,,False,0.0,raven,"""amber""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 35072, ""input_tokens"": 39338, ""output_tokens"": 508, ""reasoning_output_tokens"": 356}",82d5df20fc402431a6e134c719089067f09cb7c8aa3cfd74ed854cdd4c850066,8bb00963d6f929b2913896ba41c3c622ba2dc49afbc2a41225849abb66de5fa5,2026-09-05T05:03:13.422133+00:00
reading_107:atkinson-hyperlegible:8px:0c22d791a6d4,reading_107,1,reading_date,noncoding,reading_comprehension;synthetic;date;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,8,1,1,192,121,6,4,24,28.799999999999997,0c22d791a6d416cfaec2177584a4774fc96769005df7828b99ddf9bf7b7c1177,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06ff2-d394-7193-b844-b847ccdaa8ae,12099,0,,False,0.0,June 14th,"""May 22""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 24064, ""input_tokens"": 26080, ""output_tokens"": 412, ""reasoning_output_tokens"": 337}",dda69228a74a3c65ca065de19e87f5eed5c7c3c2df90734f19d9a47210e5a862,536cdcd4152bf59708b6bf19ac678b97c10dfa9158c315eee7bcfca3d8e41370,2026-09-05T05:03:11.700953+00:00
reading_108:atkinson-hyperlegible:8px:6c998f01f681,reading_108,1,reading_quantity,noncoding,reading_comprehension;synthetic;quantity;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,8,1,1,96,273,3,9,27,32.4,6c998f01f6811c763b821cb045731787193105331eb8398d7cf6ea03255b19f6,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06ff2-dea7-7b30-9742-9e244ff53b31,5611,0,,True,1.0,74,"""74""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 11008, ""input_tokens"": 12958, ""output_tokens"": 78, ""reasoning_output_tokens"": 71}",616e188d36421113566ebd3f03f1a47e7bb361c0db190e51839fb6f95ad76cc7,5a69d7cdee20c2ca996ef4e46b6b69c859baefb2ad2495b68bec61a7fc35636f,2026-09-05T05:03:08.105705+00:00
reading_109:atkinson-hyperlegible:8px:81cc73093ad8,reading_109,1,reading_cause,noncoding,reading_comprehension;synthetic;cause;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,8,1,1,128,185,4,6,24,28.799999999999997,81cc73093ad88825fed029336ccf93e06a5beda8c1f59f8bf5355641ae70b948,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06ff2-f46d-77d3-99e0-ccdfed19795b,10829,0,,False,0.0,Because the network maintenance window was extended.,"""the network maintenance window was extended""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 24064, ""input_tokens"": 26088, ""output_tokens"": 256, ""reasoning_output_tokens"": 177}",b4bbde028e70b5c0b286be8f68f11b1cd7f7200522723965445bf7fdcd5617bb,17517788c00ca8030710d32896a3f9c0164d3a932858d0e580d26df1186bae25,2026-09-05T05:03:18.936050+00:00
